,X,Y,e
5121,0.8946202,0.96189296,0.112003796
5122,0.96189296,1.1200305,0.20623223
5123,1.1200305,0.86043155,-0.20359743
5124,0.86043155,0.6626267,-0.15478331
5125,0.6626267,0.39370367,-0.23579165
5126,0.39370367,0.5772019,0.2031834
5127,0.5772019,0.80535775,0.25701594
5128,0.80535775,0.8586935,0.09360363
5129,0.8586935,0.6161078,-0.19965099
5130,0.6161078,0.68244094,0.09713855
5131,0.68244094,0.5101932,-0.13812569
5132,0.5101932,0.7818788,0.2971953
5133,0.7818788,0.93775475,0.19496986
5134,0.93775475,1.1861291,0.29526216
5135,1.1861291,1.3443571,0.21753456
5136,1.3443571,1.1012126,-0.1759267
5137,1.1012126,0.83028185,-0.21587014
5138,0.83028185,1.006908,0.21814035
5139,1.006908,1.2257392,0.26917654
5140,1.2257392,1.3502655,0.18581314
5141,1.3502655,1.1504762,-0.13227591
5142,1.1504762,0.86603683,-0.22691555
5143,0.86603683,0.6112709,-0.21146403
5144,0.6112709,0.76170844,0.18100107
5145,0.76170844,0.48080838,-0.24281459
5146,0.48080838,0.19941553,-0.2573524
5147,0.19941553,0.33300942,0.14356466
5148,0.33300942,0.155202,-0.16115695
5149,0.155202,0.35144734,0.20400544
5150,0.35144734,0.4448576,0.11098264
5151,0.4448576,0.27965468,-0.14296004
5152,0.27965468,0.4686699,0.20299794
5153,0.4686699,0.67535865,0.23012224
5154,0.67535865,0.47018194,-0.17140879
5155,0.47018194,0.2453294,-0.20134343
5156,0.2453294,0.42366052,0.19059761
5157,0.42366052,0.19397643,-0.20850104
5158,0.19397643,-0.059156924,-0.24343453
5159,-0.059156924,-0.217287,-0.16108793
5160,-0.217287,-0.025319248,0.18110341
5161,-0.025319248,0.23155735,0.25561064
5162,0.23155735,0.36971757,0.14973809
5163,0.36971757,0.55271935,0.20148763
5164,0.55271935,0.7538049,0.22872153
5165,0.7538049,0.9381589,0.2220443
5166,0.9381589,1.0250528,0.13380176
5167,1.0250528,1.176513,0.20271279
5168,1.176513,0.8850576,-0.2326297
5169,0.8850576,1.0299515,0.18914668
5170,1.0299515,1.187117,0.2086631
5171,1.187117,0.94151926,-0.18624187
5172,0.94151926,1.0608246,0.16638142
5173,1.0608246,1.170305,0.16252166
5174,1.170305,1.3577821,0.24599239
5175,1.3577821,1.4173322,0.1274391
5176,1.4173322,1.5243834,0.17791785
5177,1.5243834,1.1310579,-0.3171064
5178,1.1310579,0.8046642,-0.26984078
5179,0.8046642,0.95916384,0.19473283
5180,0.95916384,1.1361386,0.2249329
5181,1.1361386,0.8914068,-0.18792489
5182,0.8914068,1.1069548,0.26011837
5183,1.1069548,1.2171009,0.16549385
5184,1.2171009,1.3064226,0.15017672
5185,1.3064226,1.4193711,0.17826964
5186,1.4193711,1.476487,0.12808457
5187,1.476487,1.605687,0.2030244
5188,1.605687,1.3564358,-0.16896687
5189,1.3564358,1.4923947,0.20378083
5190,1.4923947,1.2694119,-0.14836302
5191,1.2694119,1.3228216,0.11688036
5192,1.3228216,1.5559539,0.29927334
5193,1.5559539,1.2551374,-0.22301869
5194,1.2551374,1.402456,0.2100755
5195,1.402456,1.117555,-0.2147782
5196,1.117555,1.2123799,0.15070269
5197,1.2123799,1.3399928,0.18823184
5198,1.3399928,1.0994757,-0.17351736
5199,1.0994757,1.2516847,0.2071828
5200,1.2516847,1.0621895,-0.12691095
5201,1.0621895,1.2578359,0.24875587
5202,1.2578359,1.40427,0.20932598
5203,1.40427,1.2046041,-0.12945233
5204,1.2046041,1.0162508,-0.12812307
5205,1.0162508,1.1906104,0.22517213
5206,1.1906104,1.3486634,0.21758349
5207,1.3486634,1.1723866,-0.108843595
5208,1.1723866,0.8608564,-0.25291088
5209,0.8608564,0.9743942,0.15658063
5210,0.9743942,0.69033945,-0.23533508
5211,0.69033945,0.81783855,0.16201608
5212,0.81783855,0.9547242,0.17777757
5213,0.9547242,1.1113478,0.2043598
5214,1.1113478,1.2372434,0.18146303
5215,1.2372434,1.3294028,0.15402162
5216,1.3294028,1.4568166,0.19388387
5217,1.4568166,1.2113562,-0.17261955
5218,1.2113562,1.3270345,0.17624617
5219,1.3270345,0.9951447,-0.26553798
5220,0.9951447,0.71856797,-0.22681953
5221,0.71856797,0.41496706,-0.26767248
5222,0.41496706,0.2051651,-0.18905361
5223,0.2051651,0.38920465,0.1942978
5224,0.38920465,0.5357349,0.16599047
5225,0.5357349,0.3513798,-0.15756834
5226,0.3513798,0.55894214,0.22513132
5227,0.55894214,0.26139277,-0.26960224
5228,0.26139277,0.06157884,-0.18674429
5229,0.06157884,-0.16753846,-0.22603837
5230,-0.16753846,-0.3822537,-0.22309218
5231,-0.3822537,-0.16884142,0.19429961
5232,-0.16884142,-0.03497389,0.12542546
5233,-0.03497389,0.1574908,0.190716
5234,0.1574908,-0.023373902,-0.17299016
5235,-0.023373902,0.069183595,0.0913888
5236,0.069183595,0.35738027,0.29165584
5237,0.35738027,0.07218191,-0.26732934
5238,0.07218191,-0.08520051,-0.15377332
5239,-0.08520051,-0.2691199,-0.1881794
5240,-0.2691199,-0.08750343,0.16816047
5241,-0.08750343,0.003904812,0.08703307
5242,0.003904812,0.23070857,0.226999
5243,0.23070857,0.018286228,-0.2008869
5244,0.018286228,-0.08434999,-0.101721905
5245,-0.08434999,-0.25162256,-0.17149007
5246,-0.25162256,-0.4253038,-0.18626235
5247,-0.4253038,-0.35504502,0.048993573
5248,-0.35504502,-0.117054716,0.22023804
5249,-0.117054716,-0.40566078,-0.2944588
5250,-0.40566078,-0.61378765,-0.22840993
5251,-0.61378765,-0.74338126,-0.16028303
5252,-0.74338126,-0.44297442,0.26323774
5253,-0.44297442,-0.2181492,0.20267649
5254,-0.2181492,-0.122953326,0.08428842
5255,-0.122953326,0.116715685,0.23352134
5256,0.116715685,0.22436541,0.113485515
5257,0.22436541,0.3744954,0.16134827
5258,0.3744954,0.13613409,-0.21963653
5259,0.13613409,-0.019158483,-0.14848587
5260,-0.019158483,-0.2330725,-0.21487194
5261,-0.2330725,-0.4542173,-0.23279846
5262,-0.4542173,-0.26386765,0.16763881
5263,-0.26386765,0.021526664,0.2722009
5264,0.021526664,0.215882,0.19543168
5265,0.215882,-0.008195877,-0.21328378
5266,-0.008195877,0.22308373,0.23086981
5267,0.22308373,0.47508186,0.2631523
5268,0.47508186,0.56459826,0.11327051
5269,0.56459826,0.6566449,0.120276526
5270,0.6566449,0.40504277,-0.21876986
5271,0.40504277,0.49913236,0.114341736
5272,0.49913236,0.27866194,-0.19551381
5273,0.27866194,0.046153888,-0.21857496
5274,0.046153888,-0.2595789,-0.3034251
5275,-0.2595789,-0.4948064,-0.24820647
5276,-0.4948064,-0.21844673,0.25161934
5277,-0.21844673,-0.03761907,0.16990532
5278,-0.03761907,0.1463979,0.18213601
5279,0.1463979,-0.1005363,-0.23961431
5280,-0.1005363,0.07032426,0.16583374
5281,0.07032426,-0.09965253,-0.16646057
5282,-0.09965253,-0.2862202,-0.1915503
5283,-0.2862202,-0.46145904,-0.18954988
5284,-0.46145904,-0.2309241,0.20746198
5285,-0.2309241,-0.024711251,0.19466664
5286,-0.024711251,-0.28146502,-0.25798935
5287,-0.28146502,-0.5076408,-0.24024902
5288,-0.5076408,-0.78345644,-0.30119774
5289,-0.78345644,-0.57650673,0.16777687
5290,-0.57650673,-0.69067794,-0.14299656
5291,-0.69067794,-0.8651032,-0.20895916
5292,-0.8651032,-1.0618382,-0.23999014
5293,-1.0618382,-0.81566036,0.1930859
5294,-0.81566036,-0.53247476,0.24240258
5295,-0.53247476,-0.7799372,-0.27408618
5296,-0.7799372,-0.98226047,-0.24132016
5297,-0.98226047,-0.69918036,0.23396707
5298,-0.69918036,-0.7967154,-0.13249406
5299,-0.7967154,-0.56752706,0.1893526
5300,-0.56752706,-0.7609793,-0.22182858
5301,-0.7609793,-0.53961784,0.18331249
5302,-0.53961784,-0.19655636,0.3160806
5303,-0.19655636,-0.39532417,-0.20859565
5304,-0.39532417,-0.6024218,-0.22686386
5305,-0.6024218,-0.3683257,0.203975
5306,-0.3683257,-0.13588147,0.21402796
5307,-0.13588147,0.037938356,0.16702574
5308,0.037938356,0.2112965,0.17525506
5309,0.2112965,0.447779,0.24704735
5310,0.447779,0.5203741,0.09498408
5311,0.5203741,0.70469713,0.2103417
5312,0.70469713,0.4640159,-0.20544635
5313,0.4640159,0.6428108,0.20199576
5314,0.6428108,0.7672193,0.15654904
5315,0.7672193,0.5180074,-0.21085098
5316,0.5180074,0.29340652,-0.19870052
5317,0.29340652,0.13233456,-0.14640161
5318,0.13233456,0.4153577,0.28963986
5319,0.4153577,0.19897857,-0.19561124
5320,0.19897857,0.35957822,0.17054857
5321,0.35957822,0.61242247,0.27082318
5322,0.61242247,0.7829854,0.20118402
5323,0.7829854,0.9958326,0.25199652
5324,0.9958326,1.1295055,0.18346454
5325,1.1295055,1.2661467,0.19311643
5326,1.2661467,0.9874561,-0.2153832
5327,0.9874561,0.7055634,-0.23251987
5328,0.7055634,0.88690746,0.21662226
5329,0.88690746,1.0967712,0.25420916
5330,1.0967712,0.85505223,-0.18688048
5331,0.85505223,1.0415677,0.22926803
5332,1.0415677,0.8420333,-0.14745592
5333,0.8420333,0.6408105,-0.15912119
5334,0.6408105,0.91247356,0.3037036
5335,0.91247356,1.1345669,0.26771703
5336,1.1345669,0.83334285,-0.2444957
5337,0.83334285,1.0468221,0.25514638
5338,1.0468221,0.7322683,-0.2622127
5339,0.7322683,0.79444283,0.09878798
5340,0.79444283,1.0293097,0.27458912
5341,1.0293097,0.7121924,-0.26565182
5342,0.7121924,0.86605555,0.18947273
5343,0.86605555,1.005973,0.18322016
5344,1.005973,1.1272128,0.17153853
5345,1.1272128,0.7959703,-0.2748818
5346,0.7959703,0.5501563,-0.20601554
5347,0.5501563,0.69819504,0.17554659
5348,0.69819504,0.8571203,0.19383503
5349,0.8571203,0.99340945,0.1791452
5350,0.99340945,0.74967957,-0.1940594
5351,0.74967957,0.9222823,0.21008669
5352,0.9222823,1.0896422,0.21347408
5353,1.0896422,0.89423615,-0.14092393
5354,0.89423615,0.63304144,-0.21648286
5355,0.63304144,0.43004075,-0.1713486
5356,0.43004075,0.24072132,-0.16781738
5357,0.24072132,-0.04602848,-0.27471372
5358,-0.04602848,-0.2685886,-0.22486156
5359,-0.2685886,-0.36838686,-0.11322769
5360,-0.36838686,-0.56504846,-0.21508092
5361,-0.56504846,-0.2885617,0.24823433
5362,-0.2885617,-0.49609,-0.22195636
5363,-0.49609,-0.70689255,-0.23560706
5364,-0.70689255,-0.9171275,-0.24557963
5365,-0.9171275,-1.0958433,-0.22457217
5366,-1.0958433,-1.2241093,-0.18305816
5367,-1.2241093,-1.3921982,-0.22929442
5368,-1.3921982,-1.1399139,0.1826744
5369,-1.1399139,-0.7494108,0.33350736
5370,-0.7494108,-0.48270288,0.2292374
5371,-0.48270288,-0.2540919,0.20447585
5372,-0.2540919,-0.036544368,0.20484293
5373,-0.036544368,0.07033115,0.1050483
5374,0.07033115,0.2776855,0.2108709
5375,0.2776855,0.5387422,0.27494097
5376,0.5387422,0.66788006,0.15607503
5377,0.66788006,0.90795064,0.2734646
5378,0.90795064,0.7026621,-0.159891
5379,0.7026621,0.8163045,0.14877552
5380,0.8163045,1.0034289,0.22793972
5381,1.0034289,1.170778,0.21752053
5382,1.170778,1.3556685,0.24342945
5383,1.3556685,1.0225135,-0.26537156
5384,1.0225135,0.7906452,-0.18074264
5385,0.7906452,0.908507,0.15739408
5386,0.908507,1.0418847,0.17880307
5387,1.0418847,1.2269179,0.23712745
5388,1.2269179,0.91924787,-0.24632408
5389,0.91924787,0.6494386,-0.22384685
5390,0.6494386,0.84852564,0.23155901
5391,0.84852564,0.9809637,0.17486434
5392,0.9809637,0.65866184,-0.27325368
5393,0.65866184,0.49960774,-0.12612098
5394,0.49960774,0.7530366,0.2784093
5395,0.7530366,0.9680033,0.25261852
5396,0.9680033,1.1820669,0.26246375
5397,1.1820669,0.9235713,-0.19939226
5398,0.9235713,1.0492486,0.17185582
5399,1.0492486,1.25436,0.2575739
5400,1.25436,1.3872633,0.19562143
5401,1.3872633,1.0969996,-0.22090045
5402,1.0969996,1.288624,0.24647444
5403,1.288624,1.0399926,-0.18420023
5404,1.0399926,0.81332767,-0.17466529
5405,0.81332767,0.49854347,-0.2741178
5406,0.49854347,0.7187824,0.24516611
5407,0.7187824,0.945759,0.26291573
5408,0.945759,0.6733459,-0.22512516
5409,0.6733459,0.8539519,0.21427329
5410,0.8539519,0.66447246,-0.14678177
5411,0.66447246,0.76954615,0.13829732
5412,0.76954615,0.95398283,0.22291398
5413,0.95398283,0.6695513,-0.23673236
5414,0.6695513,0.4031255,-0.23294827
5415,0.4031255,0.65179455,0.26882538
5416,0.65179455,0.33615363,-0.2830512
5417,0.33615363,0.47760642,0.15826046
5418,0.47760642,0.6993055,0.2455794
5419,0.6993055,0.8171673,0.15282705
5420,0.8171673,0.4712449,-0.305064
5421,0.4712449,0.6257644,0.17808178
5422,0.6257644,0.3876946,-0.20678164
5423,0.3876946,0.03602302,-0.33228683
5424,0.03602302,-0.09121595,-0.12543783
5425,-0.09121595,-0.22489573,-0.13824058
5426,-0.22489573,-0.0910503,0.122600645
5427,-0.0910503,0.06470418,0.15120196
5428,0.06470418,0.228909,0.16744003
5429,0.228909,0.41281992,0.19535637
5430,0.41281992,0.160448,-0.23173092
5431,0.160448,0.37545088,0.22302528
5432,0.37545088,0.4738754,0.11719708
5433,0.4738754,0.6064057,0.15622406
5434,0.6064057,0.28453615,-0.29154924
5435,0.28453615,0.08159593,-0.1887134
5436,0.08159593,-0.052388944,-0.12990507
5437,-0.052388944,0.18268564,0.23245513
5438,0.18268564,0.3167312,0.14317983
5439,0.3167312,0.081679806,-0.21921484
5440,0.081679806,0.22605968,0.14846386
5441,0.22605968,0.090818726,-0.12393796
5442,0.090818726,0.32345417,0.23717639
5443,0.32345417,0.6052067,0.29792523
5444,0.6052067,0.64337385,0.06842744
5445,0.64337385,0.84331435,0.23210917
5446,0.84331435,0.6321191,-0.16902946
5447,0.6321191,0.3950496,-0.20546356
5448,0.3950496,0.21084562,-0.16445151
5449,0.21084562,-0.047281608,-0.24758494
5450,-0.047281608,0.09895761,0.14387514
5451,0.09895761,-0.062402688,-0.15641242
5452,-0.062402688,0.19602747,0.25531003
5453,0.19602747,0.43355137,0.24732527
5454,0.43355137,0.25873843,-0.15313536
5455,0.25873843,0.43765932,0.19185783
5456,0.43765932,0.08708367,-0.32869267
5457,0.08708367,-0.21455693,-0.29728642
5458,-0.21455693,-0.3819668,-0.17813772
5459,-0.3819668,-0.1353016,0.22756685
5460,-0.1353016,0.047445476,0.175982
5461,0.047445476,-0.18133964,-0.22641283
5462,-0.18133964,0.13116387,0.30343652
5463,0.13116387,-0.08496441,-0.20957008
5464,-0.08496441,-0.26771805,-0.18700185
5465,-0.26771805,-0.027820975,0.22651118
5466,-0.027820975,0.19837064,0.22480056
5467,0.19837064,0.38253662,0.19408453
5468,0.38253662,0.05975467,-0.30365512
5469,0.05975467,-0.13874042,-0.19550736
5470,-0.13874042,-0.29854172,-0.16673833
5471,-0.29854172,-0.3681811,-0.08456649
5472,-0.3681811,-0.49371535,-0.14394331
5473,-0.49371535,-0.24569406,0.22333552
5474,-0.24569406,0.02240926,0.2558186
5475,0.02240926,0.23555224,0.21426344
5476,0.23555224,0.32524556,0.10147094
5477,0.32524556,0.5134272,0.20444393
5478,0.5134272,0.2828241,-0.20493174
5479,0.2828241,0.42492706,0.15624416
5480,0.42492706,0.22595517,-0.17772554
5481,0.22595517,0.46334434,0.24868694
5482,0.46334434,0.24426639,-0.19591072
5483,0.24426639,0.018433928,-0.21361914
5484,0.018433928,-0.14285123,-0.16036347
5485,-0.14285123,0.1144536,0.25016227
5486,0.1144536,-0.10326529,-0.21199621
5487,-0.10326529,-0.28356487,-0.18546283
5488,-0.28356487,-0.042595744,0.22679088
5489,-0.042595744,0.14335856,0.18382451
5490,0.14335856,-0.08162926,-0.21781988
5491,-0.08162926,0.07218375,0.14973155
5492,0.07218375,0.3022928,0.23371823
5493,0.3022928,0.4409929,0.15381472
5494,0.4409929,0.21151522,-0.20742804
5495,0.21151522,-0.0112654865,-0.21220495
5496,-0.0112654865,-0.1990115,-0.1883093
5497,-0.1990115,0.03422956,0.22329049
5498,0.03422956,-0.13532016,-0.16783823
5499,-0.13532016,-0.31819385,-0.18963972
5500,-0.31819385,-0.543116,-0.24083182
5501,-0.543116,-0.6986202,-0.18266001
5502,-0.6986202,-0.89918864,-0.23549944
5503,-0.89918864,-0.9465737,-0.092344455
5504,-0.9465737,-1.0920984,-0.19285342
5505,-1.0920984,-1.1857973,-0.14830388
5506,-1.1857973,-0.979573,0.14693442
5507,-0.979573,-0.8240397,0.10655462
5508,-0.8240397,-0.49026212,0.29257557
5509,-0.49026212,-0.6169777,-0.15122873
5510,-0.6169777,-0.77927697,-0.19314823
5511,-0.77927697,-0.92102176,-0.18070863
5512,-0.92102176,-1.1588383,-0.2838676
5513,-1.1588383,-1.2690948,-0.16819845
5514,-1.2690948,-1.0634109,0.1422292
5515,-1.0634109,-0.86260366,0.14763662
5516,-0.86260366,-0.99044734,-0.1709739
5517,-0.99044734,-1.1502495,-0.20932455
5518,-1.1502495,-0.8268998,0.26583713
5519,-0.8268998,-1.0394553,-0.2539005
5520,-1.0394553,-1.1668549,-0.17937239
5521,-1.1668549,-0.9898463,0.11866578
5522,-0.9898463,-0.7622386,0.17811537
5523,-0.7622386,-0.988575,-0.26444826
5524,-0.988575,-1.1129148,-0.17376858
5525,-1.1129148,-0.7179023,0.3393668
5526,-0.7179023,-0.49273843,0.18926877
5527,-0.49273843,-0.6611667,-0.19306523
5528,-0.6611667,-0.37323573,0.25487265
5529,-0.37323573,-0.176323,0.17825094
5530,-0.176323,0.04578966,0.2132965
5531,0.04578966,0.22668783,0.18318766
5532,0.22668783,0.022843823,-0.19250962
5533,0.022843823,-0.21824348,-0.23994511
5534,-0.21824348,-0.08108033,0.12625097
5535,-0.08108033,-0.31907666,-0.24205033
5536,-0.31907666,-0.50795376,-0.20483091
5537,-0.50795376,-0.7005548,-0.2179987
5538,-0.7005548,-0.8314152,-0.16588816
5539,-0.8314152,-1.0147829,-0.22493848
5540,-1.0147829,-0.7227849,0.24125886
5541,-0.7227849,-0.886686,-0.20004041
5542,-0.886686,-0.6513098,0.19104195
5543,-0.6513098,-0.7751936,-0.15644924
5544,-0.7751936,-0.9620135,-0.2255796
5545,-0.9620135,-1.1249843,-0.21107154
5546,-1.1249843,-0.7843282,0.28440678
5547,-0.7843282,-0.58765376,0.15745805
5548,-0.58765376,-0.8258734,-0.26760235
5549,-0.8258734,-0.938793,-0.15421331
5550,-0.938793,-0.9614453,-0.069591925
5551,-0.9614453,-1.1810389,-0.2676658
5552,-1.1810389,-1.3585881,-0.23660123
5553,-1.3585881,-1.4933977,-0.20273896
5554,-1.4933977,-1.268361,0.15036683
5555,-1.268361,-1.3555611,-0.15061824
5556,-1.3555611,-1.5832778,-0.29549482
5557,-1.5832778,-1.2578822,0.24623163
5558,-1.2578822,-0.96772826,0.22725984
5559,-0.96772826,-0.7734891,0.14585277
5560,-0.7734891,-0.9769145,-0.2420999
5561,-0.9769145,-1.1136395,-0.18557063
5562,-1.1136395,-1.3232088,-0.26525125
5563,-1.3232088,-1.4673522,-0.21030384
5564,-1.4673522,-1.5801433,-0.18615876
5565,-1.5801433,-1.282771,0.21836522
5566,-1.282771,-1.5354686,-0.31683615
5567,-1.5354686,-1.1751071,0.28358805
5568,-1.1751071,-0.9511437,0.16520803
5569,-0.9511437,-1.0938119,-0.19022532
5570,-1.0938119,-1.2381251,-0.19900379
5571,-1.2381251,-0.98864794,0.18757096
5572,-0.98864794,-0.72447765,0.21473792
5573,-0.72447765,-0.45666897,0.23158477
5574,-0.45666897,-0.21691418,0.21692133
5575,-0.21691418,-0.35351276,-0.1474443
5576,-0.35351276,-0.12621556,0.20962156
5577,-0.12621556,0.14188972,0.2617945
5578,0.14188972,0.339585,0.20478976
5579,0.339585,0.15227567,-0.17033009
5580,0.15227567,0.35916674,0.21450484
5581,0.35916674,0.20334867,-0.13785973
5582,0.20334867,0.012745574,-0.18043566
5583,0.012745574,0.18803345,0.17592515
5584,0.18803345,-0.023976922,-0.20260869
5585,-0.023976922,0.18585543,0.20863351
5586,0.18585543,-0.11630499,-0.29286766
5587,-0.11630499,0.08482152,0.19531126
5588,0.08482152,-0.121072054,-0.2016525
5589,-0.121072054,0.05400891,0.16902736
5590,0.05400891,0.27852055,0.22721209
5591,0.27852055,0.04234603,-0.2222485
5592,0.04234603,-0.20858464,-0.24881336
5593,-0.20858464,-0.3697865,-0.17163111
5594,-0.3697865,-0.554827,-0.20352983
5595,-0.554827,-0.72453326,-0.19744767
5596,-0.72453326,-0.892916,-0.20460947
5597,-0.892916,-1.0380623,-0.18979208
5598,-1.0380623,-0.79391366,0.19224553
5599,-0.79391366,-0.91593397,-0.161716
5600,-0.91593397,-0.7648637,0.105273575
5601,-0.7648637,-0.4961062,0.23051435
5602,-0.4961062,-0.26566693,0.20563397
5603,-0.26566693,-0.08302429,0.1693593
5604,-0.08302429,0.17772117,0.25659424
5605,0.17772117,-0.04154733,-0.21038245
5606,-0.04154733,-0.18311535,-0.14364539
5607,-0.18311535,-0.36573112,-0.19177154
5608,-0.36573112,-0.50864446,-0.16119987
5609,-0.50864446,-0.5308771,-0.04766485
5610,-0.5308771,-0.3526531,0.15168016
5611,-0.3526531,-0.15729624,0.17772418
5612,-0.15729624,-0.45834035,-0.3089089
5613,-0.45834035,-0.6315409,-0.19611758
5614,-0.6315409,-0.5420426,0.05792123
5615,-0.5420426,-0.72094697,-0.20600648
5616,-0.72094697,-0.9348866,-0.24998698
5617,-0.9348866,-1.1206496,-0.23250732
5618,-1.1206496,-0.88528657,0.17933048
5619,-0.88528657,-0.5966416,0.24438064
5620,-0.5966416,-0.44687042,0.11993911
5621,-0.44687042,-0.21552898,0.20899792
5622,-0.21552898,-0.39383063,-0.1890781
5623,-0.39383063,-0.18847182,0.18566728
5624,-0.18847182,-0.36917156,-0.19012333
5625,-0.36917156,-0.25476012,0.09595286
5626,-0.25476012,-0.06439303,0.17762908
5627,-0.06439303,-0.21396586,-0.15279248
5628,-0.21396586,-0.033535197,0.16973238
5629,-0.033535197,0.17197976,0.2038382
5630,0.17197976,0.040470786,-0.122909985
5631,0.040470786,0.30011797,0.2616707
5632,0.30011797,0.48733637,0.20222431
5633,0.48733637,0.27985168,-0.18311787
5634,0.27985168,0.46477956,0.19892047
5635,0.46477956,0.35123587,-0.090304695
5636,0.35123587,0.49560174,0.16192767
5637,0.49560174,0.64168614,0.1708645
5638,0.64168614,0.85868317,0.24908133
5639,0.85868317,0.6146381,-0.20111093
5640,0.6146381,0.38553149,-0.1983747
5641,0.38553149,0.63869345,0.27243856
5642,0.63869345,0.39411506,-0.21264371
5643,0.39411506,0.23761854,-0.13679075
5644,0.23761854,0.4292011,0.2034635
5645,0.4292011,0.20293567,-0.20480537
5646,0.20293567,0.4011423,0.20835342
5647,0.4011423,0.62403977,0.24295455
5648,0.62403977,0.70163965,0.10880192
5649,0.70163965,0.8367615,0.1702038
5650,0.8367615,0.9853704,0.19044702
5651,0.9853704,1.1118354,0.17573352
5652,1.1118354,0.8594832,-0.19676037
5653,0.8594832,0.567918,-0.24859099
5654,0.567918,0.35482505,-0.18469706
5655,0.35482505,0.50553846,0.16845469
5656,0.50553846,0.28358898,-0.19667256
5657,0.28358898,0.037833303,-0.23157623
5658,0.037833303,0.1918324,0.15589075
5659,0.1918324,0.46167886,0.27943808
5660,0.46167886,0.2777816,-0.1608133
5661,0.2777816,0.5139787,0.2500862
5662,0.5139787,0.35218832,-0.13609147
5663,0.35218832,0.4873873,0.15280838
5664,0.4873873,0.6795339,0.21651597
5665,0.6795339,0.8965688,0.25101152
5666,0.8965688,0.6305859,-0.22115438
5667,0.6305859,0.47685942,-0.12219717
5668,0.47685942,0.6073142,0.1542978
5669,0.6073142,0.78045607,0.20350756
5670,0.78045607,0.44744208,-0.29399118
5671,0.44744208,0.7075275,0.28245756
5672,0.7075275,0.9357525,0.2636014
5673,0.9357525,1.043966,0.15500121
5674,1.043966,0.7246634,-0.26710442
5675,0.7246634,0.9106817,0.22225153
5676,0.9106817,0.7254927,-0.13965496
5677,0.7254927,0.5366584,-0.15255964
5678,0.5366584,0.27002022,-0.23980525
5679,0.27002022,0.08379097,-0.17272823
5680,0.08379097,0.31459716,0.23499574
5681,0.31459716,0.56749177,0.26862448
5682,0.56749177,0.27345902,-0.26565814
5683,0.27345902,0.5471223,0.28733623
5684,0.5471223,0.7718071,0.25204095
5685,0.7718071,0.5249553,-0.20826146
5686,0.5249553,0.70145637,0.20274885
5687,0.70145637,0.87580657,0.20942298
5688,0.87580657,1.03281,0.20079379
5689,1.03281,1.2134712,0.23230174
5690,1.2134712,1.0109047,-0.14189288
5691,1.0109047,0.7489755,-0.21138388
5692,0.7489755,0.51606905,-0.19545771
5693,0.51606905,0.3383302,-0.15193541
5694,0.3383302,0.17483029,-0.14658341
5695,0.17483029,-0.032175273,-0.19826405
5696,-0.032175273,0.048329614,0.07889612
5697,0.048329614,-0.15235516,-0.1982683
5698,-0.15235516,-0.25720707,-0.11246966
5699,-0.25720707,-0.037530348,0.20681636
5700,-0.037530348,-0.24847765,-0.21282382
5701,-0.24847765,0.026269972,0.26232374
5702,0.026269972,-0.13167776,-0.15663424
5703,-0.13167776,-0.2447313,-0.11963743
5704,-0.2447313,-0.4524463,-0.21995157
5705,-0.4524463,-0.67142916,-0.24160513
5706,-0.67142916,-0.40650865,0.23134902
5707,-0.40650865,-0.594828,-0.20864484
5708,-0.594828,-0.7399784,-0.17489177
5709,-0.7399784,-0.9747653,-0.27178583
5710,-0.9747653,-0.7765057,0.14952129
5711,-0.7765057,-0.523518,0.21416241
5712,-0.523518,-0.8182976,-0.32095554
5713,-0.8182976,-0.5656258,0.21175697
5714,-0.5656258,-0.70145,-0.16410547
5715,-0.70145,-0.5100854,0.15629208
5716,-0.5100854,-0.7308946,-0.2463135
5717,-0.7308946,-0.79723984,-0.10288994
5718,-0.79723984,-0.5369889,0.22038896
5719,-0.5369889,-0.31637788,0.19376159
5720,-0.31637788,-0.12484145,0.17571753
5721,-0.12484145,0.03388215,0.15248153
5722,0.03388215,-0.045314204,-0.07750224
5723,-0.045314204,-0.291359,-0.24831052
5724,-0.291359,-0.4583465,-0.18155544
5725,-0.4583465,-0.5950498,-0.15962063
5726,-0.5950498,-0.34391695,0.22138037
5727,-0.34391695,-0.47854507,-0.15182395
5728,-0.47854507,-0.66627145,-0.21165363
5729,-0.66627145,-0.79961264,-0.1666548
5730,-0.79961264,-0.69246244,0.06716952
5731,-0.69246244,-0.48500812,0.1728312
5732,-0.48500812,-0.6848228,-0.2240651
5733,-0.6848228,-0.79767996,-0.1470983
5734,-0.79767996,-0.48082924,0.2769667
5735,-0.48082924,-0.6990957,-0.24230795
5736,-0.6990957,-0.44119623,0.2229447
5737,-0.44119623,-0.7084458,-0.2893094
5738,-0.7084458,-0.5880915,0.08493199
5739,-0.5880915,-0.72174084,-0.16305396
5740,-0.72174084,-1.0063294,-0.3206756
5741,-1.0063294,-0.77208483,0.18392807
5742,-0.77208483,-0.90692955,-0.173449
5743,-0.90692955,-0.59192616,0.2696569
5744,-0.59192616,-0.33196145,0.23036836
5745,-0.33196145,-0.11626883,0.19909455
5746,-0.11626883,0.079427354,0.18988274
5747,0.079427354,0.3496776,0.2742216
5748,0.3496776,0.4265325,0.0943388
5749,0.4265325,0.18294662,-0.22225925
5750,0.18294662,0.3256123,0.15181303
5751,0.3256123,0.513329,0.20399737
